barcode,path,nac_path,mat_path,amb_path,time,sex,tissue,viallabel,pid,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train
SRR25251241,/tolva/rat_attack/rat/count_matrices_SRR25251241/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251241/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251241/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251241/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,bat,90229016902,17,0.0,-1.8,-0.4,5.0,-2.05,182424,182221,182540
SRR25251242,/tolva/rat_attack/rat/count_matrices_SRR25251242/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251242/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251242/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251242/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,bat,90227016902,18,-3.3,2.7,0.1,2.9,3.57,182267,182046,182322
SRR25251243,/tolva/rat_attack/rat/count_matrices_SRR25251243/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251243/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251243/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251243/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,bat,90225016902,19,-5.5,3.7,-0.7,6.8,12.22,179133,178945,179185
SRR25251244,/tolva/rat_attack/rat/count_matrices_SRR25251244/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251244/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251244/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251244/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,bat,90223016902,46,-5.4,3.6,-0.3,6.2,18.35,182328,182114,182461
SRR25251245,/tolva/rat_attack/rat/count_matrices_SRR25251245/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251245/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251245/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251245/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,bat,90222016902,45,-5.8,4.6,-0.6,4.5,14.54,180830,180624,180915
SRR25251246,/tolva/rat_attack/rat/count_matrices_SRR25251246/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251246/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251246/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251246/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,bat,90218016902,22,-4.9,-5.0,-1.5,6.0,8.72,179842,179539,179892
SRR25251247,/tolva/rat_attack/rat/count_matrices_SRR25251247/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251247/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251247/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251247/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,bat,90217016902,23,1.8,6.9,1.6,7.7,-1.0,169545,169279,169606
SRR25251248,/tolva/rat_attack/rat/count_matrices_SRR25251248/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251248/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251248/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251248/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,liver,90587016803,24,,,,,,180760,180787,180770
SRR25251249,/tolva/rat_attack/rat/count_matrices_SRR25251249/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251249/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251249/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251249/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,liver,90585016803,25,,,,,,182937,182963,182949
SRR25251250,/tolva/rat_attack/rat/count_matrices_SRR25251250/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251250/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251250/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251250/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,blood,90564013001,34,,,,,,182235,182538,189512
SRR25251251,/tolva/rat_attack/rat/count_matrices_SRR25251251/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251251/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251251/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251251/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,liver,90581016803,26,,,,,,179380,179406,179387
SRR25251252,/tolva/rat_attack/rat/count_matrices_SRR25251252/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251252/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251252/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251252/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,liver,90578016803,27,,,,,,183845,183872,183857
SRR25251253,/tolva/rat_attack/rat/count_matrices_SRR25251253/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251253/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251253/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251253/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,liver,90576016803,32,,,,,,181410,181453,181423
SRR25251254,/tolva/rat_attack/rat/count_matrices_SRR25251254/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251254/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251254/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251254/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,liver,90571016803,0,,,,,,182648,182672,182658
SRR25251255,/tolva/rat_attack/rat/count_matrices_SRR25251255/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251255/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251255/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251255/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,liver,90567016803,33,,,,,,171104,171137,171124
SRR25251256,/tolva/rat_attack/rat/count_matrices_SRR25251256/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251256/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251256/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251256/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,liver,90283016803,2,-1.2,1.1,0.1,12.0,4.47,182822,182881,182830
SRR25251257,/tolva/rat_attack/rat/count_matrices_SRR25251257/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251257/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251257/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251257/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,liver,90281016803,29,-3.3,3.0,-0.7,5.4,1.5,180213,180278,180224
SRR25251258,/tolva/rat_attack/rat/count_matrices_SRR25251258/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251258/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251258/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251258/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,liver,90280016803,30,-2.1,2.6,-0.2,11.6,2.02,178977,179048,178988
SRR25251259,/tolva/rat_attack/rat/count_matrices_SRR25251259/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251259/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251259/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251259/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,liver,90450016803,44,,,,,,183103,183160,183116
SRR25251260,/tolva/rat_attack/rat/count_matrices_SRR25251260/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251260/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251260/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251260/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,liver,90449016803,43,,,,,,181909,181978,181920
SRR25251262,/tolva/rat_attack/rat/count_matrices_SRR25251262/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251262/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251262/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251262/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,venacv,90265016502,6,1.8,-2.8,-0.4,12.7,-15.46,180098,180112,180108
SRR25251263,/tolva/rat_attack/rat/count_matrices_SRR25251263/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251263/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251263/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251263/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,venacv,90259016502,7,-2.2,4.5,-0.1,6.9,8.68,178940,178956,178951
SRR25251264,/tolva/rat_attack/rat/count_matrices_SRR25251264/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251264/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251264/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251264/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,venacv,90258016502,8,1.3,0.3,-0.4,5.0,15.47,177743,177754,177756
SRR25251265,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,venacv,90254016502,9,0.2,2.8,-0.6,10.8,14.02,179826,179840,179836
SRR25251266,/tolva/rat_attack/rat/count_matrices_SRR25251266/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251266/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251266/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251266/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,venacv,90252016502,10,3.4,-4.0,-0.4,6.9,3.92,189174,189183,189188
SRR25251267,/tolva/rat_attack/rat/count_matrices_SRR25251267/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251267/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251267/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251267/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,venacv,90251016502,11,2.4,-0.7,0.0,7.2,3.57,180990,181010,181002
SRR25251268,/tolva/rat_attack/rat/count_matrices_SRR25251268/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251268/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251268/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251268/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,venacv,90248016502,12,4.5,-3.6,-0.2,8.9,-7.87,179705,179716,179711
SRR25251269,/tolva/rat_attack/rat/count_matrices_SRR25251269/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251269/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251269/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251269/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,venacv,90245016502,13,0.5,-0.7,0.5,10.3,-10.64,181438,181461,181453
SRR25251270,/tolva/rat_attack/rat/count_matrices_SRR25251270/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251270/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251270/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251270/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,venacv,90239016502,14,1.1,-1.2,0.0,9.0,4.95,181192,181216,181203
SRR25251271,/tolva/rat_attack/rat/count_matrices_SRR25251271/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251271/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251271/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251271/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,venacv,90237016502,15,1.7,-0.8,0.2,6.2,-6.16,178280,178300,178293
SRR25251272,/tolva/rat_attack/rat/count_matrices_SRR25251272/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251272/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251272/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251272/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,hippoc,90223015202,46,-5.4,3.6,-0.3,6.2,18.35,182401,182114,182409
SRR25251273,/tolva/rat_attack/rat/count_matrices_SRR25251273/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251273/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251273/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251273/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,venacv,90232016502,16,0.0,1.2,0.2,8.1,-0.48,177306,177320,177363
SRR25251274,/tolva/rat_attack/rat/count_matrices_SRR25251274/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251274/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251274/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251274/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,venacv,90229016502,17,0.0,-1.8,-0.4,5.0,-2.05,182203,182221,182216
SRR25251275,/tolva/rat_attack/rat/count_matrices_SRR25251275/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251275/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251275/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251275/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,venacv,90227016502,18,-3.3,2.7,0.1,2.9,3.57,182034,182046,182053
SRR25251276,/tolva/rat_attack/rat/count_matrices_SRR25251276/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251276/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251276/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251276/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,venacv,90225016502,19,-5.5,3.7,-0.7,6.8,12.22,178922,178945,178932
SRR25251277,/tolva/rat_attack/rat/count_matrices_SRR25251277/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251277/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251277/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251277/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,venacv,90223016502,46,-5.4,3.6,-0.3,6.2,18.35,182098,182114,182110
SRR25251278,/tolva/rat_attack/rat/count_matrices_SRR25251278/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251278/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251278/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251278/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,wat,90423017005,21,,,,,,182358,182474,182373
SRR25251279,/tolva/rat_attack/rat/count_matrices_SRR25251279/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251279/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251279/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251279/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,wat,90422017005,35,,,,,,181152,181293,181167
SRR25251280,/tolva/rat_attack/rat/count_matrices_SRR25251280/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251280/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251280/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251280/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,wat,90421017005,36,,,,,,179810,179950,179821
SRR25251281,/tolva/rat_attack/rat/count_matrices_SRR25251281/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251281/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251281/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251281/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,wat,90587017005,24,,,,,,180724,180787,180734
SRR25251282,/tolva/rat_attack/rat/count_matrices_SRR25251282/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251282/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251282/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251282/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,wat,90585017005,25,,,,,,182896,182963,182909
SRR25251283,/tolva/rat_attack/rat/count_matrices_SRR25251283/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251283/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251283/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251283/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,hippoc,90222015202,45,-5.8,4.6,-0.6,4.5,14.54,180893,180624,180898
