pid,viallabel,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train,group,sex,tissue,time,rank,nid,barcode,path,nac_path,mat_path,amb_path
10833331,90564015514,,,,,,182359,182538,182386,1w,F,SKM-GN,1,F,F1F,,,,,
10833331,90564015516,,,,,,182359,182538,182386,1w,F,SKM-GN,1,F,F1F,,,,,
10833331,90564015603,,,,,,182805,182538,182814,1w,F,SKM-VL,1,F,F1F,SRR25251226,/tolva/rat_attack/rat/count_matrices_SRR25251226/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251226/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251226/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251226/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564015604,,,,,,182805,182538,182814,1w,F,SKM-VL,1,F,F1F,,,,,
10833331,90564015605,,,,,,182805,182538,182814,1w,F,SKM-VL,1,F,F1F,,,,,
10833331,90564015802,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015803,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,SRR25251505,/tolva/rat_attack/rat/count_matrices_SRR25251505/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251505/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251505/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251505/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564015804,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015805,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015806,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015807,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015808,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015809,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015810,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015812,,,,,,182538,182538,182566,1w,F,HEART,1,F,F1F,,,,,
10833331,90564015902,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,SRR25251135,/tolva/rat_attack/rat/count_matrices_SRR25251135/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251135/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251135/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251135/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564015903,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015904,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015905,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015906,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015907,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015908,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015909,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564015911,,,,,,182595,182538,182617,1w,F,KIDNEY,1,F,F1F,,,,,
10833331,90564016002,,,,,,182595,182538,182685,1w,F,ADRNL,1,F,F1F,SRR25251110,/tolva/rat_attack/rat/count_matrices_SRR25251110/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251110/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251110/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251110/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016003,,,,,,182595,182538,182685,1w,F,ADRNL,1,F,F1F,,,,,
10833331,90564016004,,,,,,182595,182538,182685,1w,F,ADRNL,1,F,F1F,,,,,
10833331,90564016005,,,,,,182595,182538,182685,1w,F,ADRNL,1,F,F1F,,,,,
10833331,90564016102,,,,,,182731,182538,182761,1w,F,COLON,1,F,F1F,SRR25251583,/tolva/rat_attack/rat/count_matrices_SRR25251583/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251583/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251583/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251583/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016103,,,,,,182731,182538,182761,1w,F,COLON,1,F,F1F,,,,,
10833331,90564016104,,,,,,182731,182538,182761,1w,F,COLON,1,F,F1F,,,,,
10833331,90564016202,,,,,,182618,182538,182632,1w,F,SPLEEN,1,F,F1F,SRR25251622,/tolva/rat_attack/rat/count_matrices_SRR25251622/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251622/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251622/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251622/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016203,,,,,,182618,182538,182632,1w,F,SPLEEN,1,F,F1F,,,,,
10833331,90564016204,,,,,,182618,182538,182632,1w,F,SPLEEN,1,F,F1F,,,,,
10833331,90564016402,,,,,,182738,182538,182805,1w,F,OVARY,1,F,F1F,SRR25251419,/tolva/rat_attack/rat/count_matrices_SRR25251419/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251419/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251419/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251419/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016403,,,,,,182738,182538,182805,1w,F,OVARY,1,F,F1F,,,,,
10833331,90564016404,,,,,,182738,182538,182805,1w,F,OVARY,1,F,F1F,,,,,
10833331,90564016502,,,,,,182685,182538,182746,1w,F,VENACV,1,F,F1F,,,,,
10833331,90564016503,,,,,,182685,182538,182746,1w,F,VENACV,1,F,F1F,,,,,
10833331,90564016504,,,,,,182685,182538,182746,1w,F,VENACV,1,F,F1F,,,,,
10833331,90564016602,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016603,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,SRR25251437,/tolva/rat_attack/rat/count_matrices_SRR25251437/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251437/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251437/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251437/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016604,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016605,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016606,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016607,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016608,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016609,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016611,,,,,,182538,182538,182607,1w,F,LUNG,1,F,F1F,,,,,
10833331,90564016702,,,,,,182722,182538,182799,1w,F,SMLINT,1,F,F1F,SRR25251072,/tolva/rat_attack/rat/count_matrices_SRR25251072/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251072/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251072/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251072/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016703,,,,,,182722,182538,182799,1w,F,SMLINT,1,F,F1F,,,,,
10833331,90564016704,,,,,,182722,182538,182799,1w,F,SMLINT,1,F,F1F,,,,,
10833331,90564016803,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,SRR25251618,/tolva/rat_attack/rat/count_matrices_SRR25251618/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251618/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251618/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251618/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016804,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016805,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016806,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016807,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016808,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016809,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016810,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016811,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016813,,,,,,182516,182538,182530,1w,F,LIVER,1,F,F1F,,,,,
10833331,90564016902,,,,,,182660,182538,182730,1w,F,BAT,1,F,F1F,SRR25251210,/tolva/rat_attack/rat/count_matrices_SRR25251210/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251210/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251210/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251210/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564016903,,,,,,182660,182538,182730,1w,F,BAT,1,F,F1F,,,,,
10833331,90564016904,,,,,,182660,182538,182730,1w,F,BAT,1,F,F1F,,,,,
10833331,90564016905,,,,,,182660,182538,182730,1w,F,BAT,1,F,F1F,,,,,
10833331,90564016906,,,,,,182660,182538,182730,1w,F,BAT,1,F,F1F,,,,,
10833331,90564017003,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017004,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017005,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,SRR25251289,/tolva/rat_attack/rat/count_matrices_SRR25251289/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251289/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251289/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251289/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10833331,90564017006,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017007,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017008,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017009,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017010,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017011,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017012,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017014,,,,,,182445,182538,182459,1w,F,WAT-SC,1,F,F1F,,,,,
10833331,90564017702,,,,,,136380,182538,136381,1w,F,,1,F,F1F,,,,,
10886028,90565013104,,,,,,183735,184015,186190,1w,F,PLASMA,1,G,F1G,,,,,
10901000,90566013104,,,,,,169637,169885,171747,1w,F,PLASMA,1,H,F1H,,,,,
10901434,90567013001,,,,,,170800,171137,178062,1w,F,BLOOD,1,I,F1I,SRR25251239,/tolva/rat_attack/rat/count_matrices_SRR25251239/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251239/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251239/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251239/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567013104,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013105,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013106,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013107,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013108,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013109,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013110,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567013111,,,,,,170800,171137,173001,1w,F,PLASMA,1,I,F1I,,,,,
10901434,90567015202,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,SRR25251008,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015203,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015204,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015205,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015206,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015207,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015208,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015209,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015210,,,,,,171306,171137,171337,1w,F,HIPPOC,1,I,F1I,,,,,
10901434,90567015302,,,,,,171382,171137,171394,1w,F,CORTEX,1,I,F1I,SRR25250964,/tolva/rat_attack/rat/count_matrices_SRR25250964/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250964/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250964/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250964/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015303,,,,,,171382,171137,171394,1w,F,CORTEX,1,I,F1I,,,,,
10901434,90567015304,,,,,,171382,171137,171394,1w,F,CORTEX,1,I,F1I,,,,,
10901434,90567015305,,,,,,171382,171137,171394,1w,F,CORTEX,1,I,F1I,,,,,
10901434,90567015306,,,,,,171382,171137,171394,1w,F,CORTEX,1,I,F1I,,,,,
10901434,90567015402,,,,,,171252,171137,171257,1w,F,HYPOTH,1,I,F1I,SRR25251548,/tolva/rat_attack/rat/count_matrices_SRR25251548/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251548/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251548/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251548/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015403,,,,,,171252,171137,171257,1w,F,HYPOTH,1,I,F1I,,,,,
10901434,90567015503,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015504,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015505,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015507,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015508,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015509,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015510,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015511,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015512,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,SRR25251543,/tolva/rat_attack/rat/count_matrices_SRR25251543/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251543/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251543/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251543/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015514,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015515,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015516,,,,,,170925,171137,170958,1w,F,SKM-GN,1,I,F1I,,,,,
10901434,90567015603,,,,,,171464,171137,171484,1w,F,SKM-VL,1,I,F1I,SRR25251225,/tolva/rat_attack/rat/count_matrices_SRR25251225/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251225/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251225/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251225/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015604,,,,,,171464,171137,171484,1w,F,SKM-VL,1,I,F1I,,,,,
10901434,90567015605,,,,,,171464,171137,171484,1w,F,SKM-VL,1,I,F1I,,,,,
10901434,90567015606,,,,,,171464,171137,171484,1w,F,SKM-VL,1,I,F1I,,,,,
10901434,90567015802,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015803,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,SRR25251721,/tolva/rat_attack/rat/count_matrices_SRR25251721/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251721/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251721/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251721/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015804,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015805,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015806,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015807,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015808,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015809,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015810,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015811,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015812,,,,,,171137,171137,171161,1w,F,HEART,1,I,F1I,,,,,
10901434,90567015902,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,SRR25251134,/tolva/rat_attack/rat/count_matrices_SRR25251134/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251134/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251134/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251134/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567015903,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015904,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015905,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015906,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015907,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015908,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015909,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015910,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567015911,,,,,,171195,171137,171248,1w,F,KIDNEY,1,I,F1I,,,,,
10901434,90567016002,,,,,,171195,171137,171248,1w,F,ADRNL,1,I,F1I,SRR25251686,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251686/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016003,,,,,,171195,171137,171248,1w,F,ADRNL,1,I,F1I,,,,,
10901434,90567016004,,,,,,171195,171137,171248,1w,F,ADRNL,1,I,F1I,,,,,
10901434,90567016102,,,,,,171386,171137,171405,1w,F,COLON,1,I,F1I,SRR25251582,/tolva/rat_attack/rat/count_matrices_SRR25251582/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251582/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251582/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251582/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016103,,,,,,171386,171137,171405,1w,F,COLON,1,I,F1I,,,,,
10901434,90567016104,,,,,,171386,171137,171405,1w,F,COLON,1,I,F1I,,,,,
10901434,90567016105,,,,,,171386,171137,171405,1w,F,COLON,1,I,F1I,,,,,
10901434,90567016202,,,,,,171222,171137,171266,1w,F,SPLEEN,1,I,F1I,SRR25251621,/tolva/rat_attack/rat/count_matrices_SRR25251621/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251621/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251621/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251621/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016203,,,,,,171222,171137,171266,1w,F,SPLEEN,1,I,F1I,,,,,
10901434,90567016204,,,,,,171222,171137,171266,1w,F,SPLEEN,1,I,F1I,,,,,
10901434,90567016205,,,,,,171222,171137,171266,1w,F,SPLEEN,1,I,F1I,,,,,
10901434,90567016402,,,,,,171390,171137,171492,1w,F,OVARY,1,I,F1I,SRR25251418,/tolva/rat_attack/rat/count_matrices_SRR25251418/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251418/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251418/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251418/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016403,,,,,,171390,171137,171492,1w,F,OVARY,1,I,F1I,,,,,
10901434,90567016404,,,,,,171390,171137,171492,1w,F,OVARY,1,I,F1I,,,,,
10901434,90567016405,,,,,,171390,171137,171492,1w,F,OVARY,1,I,F1I,,,,,
10901434,90567016502,,,,,,171304,171137,171358,1w,F,VENACV,1,I,F1I,,,,,
10901434,90567016503,,,,,,171304,171137,171358,1w,F,VENACV,1,I,F1I,,,,,
10901434,90567016504,,,,,,171304,171137,171358,1w,F,VENACV,1,I,F1I,,,,,
10901434,90567016602,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016603,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,SRR25251753,/tolva/rat_attack/rat/count_matrices_SRR25251753/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251753/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251753/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251753/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016604,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016605,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016606,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016607,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016608,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016609,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016610,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016611,,,,,,171137,171137,171195,1w,F,LUNG,1,I,F1I,,,,,
10901434,90567016702,,,,,,171322,171137,171429,1w,F,SMLINT,1,I,F1I,SRR25251071,/tolva/rat_attack/rat/count_matrices_SRR25251071/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251071/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251071/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251071/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10901434,90567016703,,,,,,171322,171137,171429,1w,F,SMLINT,1,I,F1I,,,,,
10901434,90567016704,,,,,,171322,171137,171429,1w,F,SMLINT,1,I,F1I,,,,,
10901434,90567016705,,,,,,171322,171137,171429,1w,F,SMLINT,1,I,F1I,,,,,
