ID,rep_ID,phylum,class,order,family,genus,species,strandedness
u77313,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u77848,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u78046,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u80371,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u81146,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u8215,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u82434,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u82771,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u83467,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u84083,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u8439,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u85038,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u85492,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u8590,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u85981,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u87527,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u87607,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u88283,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u88893,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u89146,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u92510,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u94146,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u94965,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u95139,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u98044,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u98815,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u99339,u100511,Kitrinoviricota,Tolucaviricetes,Tolivirales,Tombusviridae,Tombusvirus,.,+ssRNA
u100516,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u112175,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u114034,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u159888,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u163103,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u163617,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u170731,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u17079,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u170860,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u21239,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u212536,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u214756,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u226143,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u22704,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u235857,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u239659,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u251496,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u267015,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u271900,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u273801,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u277067,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u277650,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u278942,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u293644,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u46028,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u6072,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u62689,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u65217,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u71664,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u7179,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u72625,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u80466,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u9449,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u96168,u100516,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,.,.,+ssRNA
u100517,u100517,.,.,.,.,.,.,unknown
u100520,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u108158,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u11873,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u145791,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u197300,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u2039,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u22720,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u261639,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u4843,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u51176,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u6138,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u93443,u100520,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Tomato ringspot virus,+ssRNA
u100525,u100525,.,.,.,.,.,.,unknown
u100528,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u170224,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u174714,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u175216,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u175488,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u191326,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u217741,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u218825,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u23309,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u235023,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u258637,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u265618,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u269183,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u271998,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u272869,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u46584,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u5140,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u68040,u100528,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,Schlumbergera virus X,+ssRNA
u100540,u100540,.,.,.,.,.,.,unknown
u100543,u100543,.,.,.,.,.,.,unknown
u100548,u100548,.,.,.,.,.,.,unknown
u100552,u100552,.,.,.,.,.,.,unknown
u100553,u100553,.,.,.,.,.,.,unknown
u100556,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u101316,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u101878,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u105447,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u106140,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u106376,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u109257,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u110063,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u111097,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u112613,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u11363,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u113943,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u113960,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u114341,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u115079,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u119152,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u120331,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u120828,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u122842,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u122862,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u124161,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u125717,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u125752,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u127968,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u128710,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u129138,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u131132,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u133670,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u136741,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u136838,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u137454,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u139184,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u139905,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u139988,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u142885,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u14586,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u150071,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u150123,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u15018,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u150553,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u151394,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u153574,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u156810,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u160630,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u160879,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u163257,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u163691,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u165303,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u165641,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u165649,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u168028,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u168038,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u168051,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u168389,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u169114,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u169206,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u171134,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u171167,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
u171308,u100556,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,.,dsRNA
